Inquiry_Date,Country,Buyer_Segment,Inq_Product_Family,Sold
2023-06-13,PS,Practitioner,Google Cloud Platform,0
2023-06-13,Mexico,Practitioner,Google Cloud Platform,0
2023-06-13,Brazil,Executive,Google Cloud Platform,1
2023-06-13,MCO,Decision Maker,Google Cloud Platform,0
2023-06-13,Mexico,Practitioner,Google Workspace,0
2023-06-13,Mexico,Practitioner,Google Cloud Platform,0
2023-06-13,Brazil,Decision Maker,Google Cloud Platform,0
2023-06-13,CECA,Unknown,Others,1
2023-06-13,CECA,Practitioner,Google Cloud Platform,0
2023-06-13,Brazil,Practitioner,Google Cloud Platform,1
2023-06-13,Brazil,Practitioner,Google Cloud Platform,0
2023-06-13,Chile,Practitioner,Google Cloud Platform,1
2023-06-13,Mexico,Practitioner,Google Cloud Platform,0
2023-06-13,Mexico,Executive,Google Cloud Platform,0
2023-06-13,Mexico,Practitioner,Google Cloud Platform,0
2023-06-13,MCO,Practitioner,Google Cloud Platform,0
2023-06-13,PS,Practitioner,Google Cloud Platform,0
2023-06-13,PS,Practitioner,Google Cloud Platform,0
2023-06-13,MCO,Decision Maker,Google Cloud Platform,1
2023-06-13,Brazil,Practitioner,Google Cloud Platform,0
2023-06-13,Chile,Decision Maker,Google Cloud Platform,0
2023-06-13,CECA,Practitioner,Google Cloud Platform,0
2023-06-13,Chile,Practitioner,Google Cloud Platform,1
2023-06-13,Brazil,Practitioner,Google Cloud Platform,0
2023-06-13,Brazil,Executive,Google Workspace,1
2023-06-13,Brazil,Decision Maker,Google Cloud Platform,1
2023-06-13,Brazil,Practitioner,Google Cloud Platform,1
2023-06-13,PS,Practitioner,Google Cloud Platform,0
2023-06-13,MCO,Unknown,Google Cloud Platform,1
2023-06-13,Brazil,Practitioner,Google Cloud Platform,0
2023-06-13,Colombia,Decision Maker,Google Cloud Platform,1
2023-06-13,Mexico,Practitioner,Google Cloud Platform,0
2023-06-13,Colombia,Executive,Google Cloud Platform,0
2023-06-13,Brazil,Unknown,Google Workspace,1
2023-06-13,Brazil,Executive,Google Cloud Platform,1
2023-06-13,Peru,Practitioner,Google Cloud Platform,0
2023-06-13,Brazil,Practitioner,Google Cloud Platform,1
2023-06-13,Brazil,Practitioner,Google Cloud Platform,1
2023-06-13,PS,Practitioner,Google Workspace,0
2023-06-13,Brazil,Practitioner,Google Cloud Platform,0
2023-06-13,Peru,Practitioner,Google Cloud Platform,0
2023-06-13,Brazil,Practitioner,Google Workspace,1
2023-06-13,MCO,Practitioner,Google Cloud Platform,0
2023-06-13,PS,Practitioner,Google Cloud Platform,0
2023-06-13,Brazil,Practitioner,Google Cloud Platform,0
2023-06-13,Mexico,Executive,Google Cloud Platform,0
2023-06-13,Brazil,Decision Maker,Google Cloud Platform,1
2023-06-13,Mexico,Practitioner,Google Cloud Platform,0
2023-06-13,Mexico,Practitioner,Google Cloud Platform,0
2023-06-13,CECA,Practitioner,Google Cloud Platform,0
2023-06-13,Brazil,Practitioner,Google Cloud Platform,0
2023-06-13,Brazil,Practitioner,Google Cloud Platform,0
2023-06-13,Brazil,Executive,Google Cloud Platform,1
2023-06-13,Colombia,Unknown,Google Cloud Platform,1
2023-06-13,Brazil,Decision Maker,Google Cloud Platform,1
2023-06-13,Mexico,Executive,Google Cloud Platform,0
2023-06-13,Brazil,Practitioner,Google Cloud Platform,1
2023-06-13,MCO,Practitioner,Google Cloud Platform,1
2023-06-13,Mexico,Decision Maker,Google Cloud Platform,0
2023-06-13,Brazil,Practitioner,Google Cloud Platform,1
2023-06-13,Mexico,Practitioner,Google Cloud Platform,1
2023-06-13,Mexico,Practitioner,Google Cloud Platform,1
2023-06-13,Brazil,Practitioner,Google Cloud Platform,0
2023-06-13,Brazil,Practitioner,Google Cloud Platform,1
2023-06-13,Mexico,Decision Maker,Google Cloud Platform,0
2023-06-13,Brazil,Practitioner,Google Cloud Platform,1
2023-06-13,Colombia,Practitioner,Google Cloud Platform,0
2023-06-13,Mexico,Practitioner,Google Workspace,1
2023-06-13,PS,Practitioner,Google Cloud Platform,0
2023-06-13,MCO,Practitioner,Google Cloud Platform,0
2023-06-13,Brazil,Practitioner,Google Cloud Platform,1
2023-06-13,PS,Practitioner,Google Cloud Platform,1
2023-06-13,Mexico,Decision Maker,Google Cloud Platform,0
2023-06-13,Brazil,Executive,Google Cloud Platform,0
2023-06-13,Mexico,Decision Maker,Google Cloud Platform,0
2023-06-13,Brazil,Decision Maker,Google Cloud Platform,1
2023-06-13,Mexico,Practitioner,Google Cloud Platform,0
2023-06-13,Brazil,Practitioner,Google Cloud Platform,1
2023-06-13,MCO,Decision Maker,Google Cloud Platform,1
2023-06-13,MCO,Practitioner,Google Cloud Platform,0
2023-06-13,Mexico,Executive,Google Cloud Platform,0
2023-06-13,Mexico,Practitioner,Google Cloud Platform,0
2023-06-13,Argentina,Unknown,Google Workspace,1
2023-06-13,Colombia,Practitioner,Google Cloud Platform,0
2023-06-13,Brazil,Decision Maker,Google Cloud Platform,1
2023-06-13,Brazil,Executive,Google Cloud Platform,1
2023-06-13,Brazil,Practitioner,Google Cloud Platform,1
2023-06-13,Brazil,Decision Maker,Google Cloud Platform,1
2023-06-13,Chile,Executive,Google Cloud Platform,0
2023-06-13,Colombia,Practitioner,Google Cloud Platform,0
2023-06-13,Brazil,Practitioner,Google Workspace,0
2023-06-13,Argentina,Unknown,Google Cloud Platform,1
2023-06-13,Rest of SOLA,Decision Maker,Google Cloud Platform,1
2023-06-13,Brazil,Decision Maker,Google Workspace,1
2023-06-13,MCO,Decision Maker,Google Cloud Platform,1
2023-06-13,Brazil,Practitioner,Google Cloud Platform,0
2023-06-13,Mexico,Decision Maker,Google Cloud Platform,0
2023-06-13,Brazil,Practitioner,Google Cloud Platform,0
2023-06-13,CECA,Practitioner,Google Cloud Platform,0
2023-06-13,Brazil,Practitioner,Google Cloud Platform,0
2023-06-13,Colombia,Practitioner,Google Cloud Platform,1
2023-06-13,Chile,Practitioner,Google Cloud Platform,1
2023-06-13,PS,Decision Maker,Google Cloud Platform,1
2023-06-13,MCO,Practitioner,Google Cloud Platform,1
2023-06-13,Brazil,Practitioner,Google Cloud Platform,0
2023-06-13,Chile,Decision Maker,Google Cloud Platform,1
2023-06-13,Brazil,Decision Maker,Google Cloud Platform,0
2023-06-13,Brazil,Practitioner,Google Cloud Platform,1
2023-06-13,Brazil,Practitioner,Google Cloud Platform,0
2023-06-13,Brazil,Decision Maker,Google Cloud Platform,0
2023-06-13,Brazil,Practitioner,Google Cloud Platform,1
2023-06-13,Peru,Executive,Google Cloud Platform,0
2023-06-13,PS,Decision Maker,Google Cloud Platform,0
2023-06-13,MCO,Executive,Google Cloud Platform,0
2023-06-13,CECA,Unknown,Others,1
2023-06-13,Brazil,Practitioner,Google Cloud Platform,1
2023-06-13,Brazil,Decision Maker,Google Cloud Platform,0
2023-06-13,Mexico,Practitioner,Google Cloud Platform,0
2023-06-13,Chile,Practitioner,Google Cloud Platform,0
2023-06-13,Mexico,Unknown,Google Cloud Platform,0
2023-06-13,Brazil,Practitioner,Google Cloud Platform,1
2023-06-13,Brazil,Practitioner,Google Cloud Platform,1
2023-06-13,Brazil,Practitioner,Google Cloud Platform,0
2023-06-13,PS,Practitioner,Google Cloud Platform,0
2023-06-13,PS,Practitioner,Google Cloud Platform,0
2023-06-13,Brazil,Practitioner,Google Cloud Platform,1
2023-06-13,Mexico,Decision Maker,Google Cloud Platform,1
2023-06-13,Colombia,Practitioner,Google Cloud Platform,1
2023-06-13,Rest of SOLA,Practitioner,Google Cloud Platform,0
2023-06-13,Colombia,Practitioner,Google Cloud Platform,0
2023-06-13,Brazil,Executive,Google Cloud Platform,1
2023-06-13,Brazil,Practitioner,Google Cloud Platform,1
2023-06-13,Brazil,Executive,Google Cloud Platform,1
2023-06-13,Brazil,Practitioner,Google Cloud Platform,0
2023-06-13,Mexico,Unknown,Google Workspace,0
2023-06-13,Argentina,Practitioner,Google Cloud Platform,1
2023-06-13,Colombia,Decision Maker,Google Cloud Platform,0
2023-06-13,Brazil,Executive,Google Cloud Platform,0
2023-06-13,Brazil,Practitioner,Google Cloud Platform,0
2023-06-13,PS,Practitioner,Google Cloud Platform,0
2023-06-13,PS,Practitioner,Google Workspace,1
2023-06-13,Mexico,Executive,Google Cloud Platform,0
2023-06-13,Brazil,Practitioner,Google Cloud Platform,1
2023-06-13,PS,Practitioner,Google Cloud Platform,0
2023-06-13,Brazil,Practitioner,Google Cloud Platform,0
2023-06-13,Brazil,Practitioner,Google Cloud Platform,1
2023-06-13,CECA,Practitioner,Google Cloud Platform,0
2023-06-13,Brazil,Executive,Google Cloud Platform,1
2023-06-13,Brazil,Practitioner,Google Cloud Platform,0
2023-06-13,Colombia,Practitioner,Google Cloud Platform,0
2023-06-13,CECA,Practitioner,Google Cloud Platform,0
2023-06-13,Mexico,Practitioner,Google Cloud Platform,0
2023-06-13,Brazil,Executive,Google Workspace,0
2023-06-13,MCO,Decision Maker,Google Cloud Platform,1
2023-06-13,PS,Practitioner,Google Cloud Platform,0
2023-06-13,PS,Practitioner,Google Cloud Platform,0
2023-06-13,Chile,Decision Maker,Google Cloud Platform,0
2023-06-13,Mexico,Unknown,Google Cloud Platform,1
2023-06-13,Colombia,Practitioner,Google Cloud Platform,0
2023-06-13,Colombia,Practitioner,Google Cloud Platform,0
2023-06-13,Brazil,Practitioner,Google Cloud Platform,1
2023-06-13,Argentina,Decision Maker,Google Cloud Platform,1
2023-06-13,Peru,Practitioner,Google Workspace,1
2023-06-13,CECA,Decision Maker,Google Cloud Platform,1
2023-06-13,Brazil,Decision Maker,Google Cloud Platform,1
2023-06-13,Brazil,Executive,Google Cloud Platform,1
2023-06-13,Brazil,Practitioner,Google Cloud Platform,1
2023-06-13,MCO,Practitioner,Google Cloud Platform,0
2023-06-13,PS,Decision Maker,Google Cloud Platform,1
2023-06-13,Colombia,Unknown,Google Cloud Platform,0
2023-06-13,Brazil,Executive,Google Cloud Platform,0
2023-06-13,Brazil,Decision Maker,Google Workspace,0
2023-06-13,Brazil,Practitioner,Google Cloud Platform,0
2023-06-13,Chile,Decision Maker,Google Cloud Platform,1
2023-06-13,Brazil,Decision Maker,Google Cloud Platform,1
2023-06-13,Brazil,Executive,Google Cloud Platform,0
2023-06-13,Mexico,Practitioner,Google Cloud Platform,0
2023-06-13,Colombia,Decision Maker,Google Cloud Platform,0
2023-06-13,CECA,Practitioner,Google Cloud Platform,0
2023-06-13,Argentina,Decision Maker,Google Workspace,1
2023-06-13,Brazil,Practitioner,Google Cloud Platform,1
2023-06-13,Colombia,Practitioner,Google Cloud Platform,0
2023-06-13,Colombia,Decision Maker,Google Workspace,0
2023-06-13,Colombia,Decision Maker,Google Cloud Platform,0
2023-06-13,Mexico,Decision Maker,Google Cloud Platform,0
2023-06-13,Colombia,Practitioner,Google Cloud Platform,0
2023-06-13,Brazil,Practitioner,Google Cloud Platform,0
2023-06-13,Brazil,Practitioner,Google Cloud Platform,0
2023-06-13,Brazil,Practitioner,Google Cloud Platform,0
2023-06-13,Brazil,Executive,Google Cloud Platform,0
2023-06-13,Mexico,Practitioner,Google Cloud Platform,0
2023-06-13,Brazil,Executive,Google Cloud Platform,1
2023-06-13,Brazil,Practitioner,Google Cloud Platform,0
2023-06-13,Mexico,Decision Maker,Google Workspace,0
2023-06-13,Peru,Executive,Google Cloud Platform and Google Workspace,1
2023-06-13,Brazil,Decision Maker,Google Cloud Platform,1
2023-06-13,Mexico,Decision Maker,Google Cloud Platform,0
2023-06-13,Chile,Executive,Google Cloud Platform,0
2023-06-13,Brazil,Executive,Google Cloud Platform,1
2023-06-13,PS,Practitioner,Google Cloud Platform,0
2023-06-13,Brazil,Practitioner,Google Cloud Platform,1
2023-06-13,Colombia,Decision Maker,Google Cloud Platform,0
2023-06-13,Argentina,Executive,Google Workspace,0
2023-06-13,Brazil,Unknown,Others,1
2023-06-13,Brazil,Practitioner,Google Cloud Platform,0
2023-06-13,Brazil,Practitioner,Google Cloud Platform,1
2023-06-13,Brazil,Practitioner,Google Cloud Platform,1
2023-06-13,PS,Practitioner,Google Workspace,1
2023-06-13,Mexico,Decision Maker,Google Cloud Platform,0
2023-06-13,Brazil,Executive,Google Cloud Platform,0
2023-06-13,Mexico,Practitioner,Google Cloud Platform,0
2023-06-13,Mexico,Practitioner,Google Cloud Platform,1
2023-06-13,Brazil,Practitioner,Google Cloud Platform,0
2023-06-13,Brazil,Decision Maker,Google Cloud Platform,0
2023-06-13,Brazil,Practitioner,Google Cloud Platform,0
2023-06-13,Brazil,Practitioner,Google Workspace,1
2023-06-13,MCO,Practitioner,Google Cloud Platform,0
2023-06-13,Brazil,Practitioner,Google Cloud Platform,0
2023-06-13,Mexico,Practitioner,Google Cloud Platform,1
2023-06-13,Brazil,Practitioner,Google Cloud Platform,1
2023-06-13,PS,Decision Maker,Google Cloud Platform,1
2023-06-13,Brazil,Decision Maker,Google Cloud Platform,0
2023-06-13,PS,Practitioner,Google Cloud Platform,1
2023-06-13,Brazil,Practitioner,Google Cloud Platform,1
2023-06-13,Brazil,Practitioner,Google Cloud Platform,0
2023-06-13,Brazil,Executive,Google Cloud Platform,0
2023-06-13,Colombia,Unknown,Google Cloud Platform,1
2023-06-13,Mexico,Executive,Google Workspace,1
2023-06-13,Chile,Executive,Google Cloud Platform,1
2023-06-13,Brazil,Practitioner,Google Workspace,1
2023-06-13,Brazil,Practitioner,Google Cloud Platform,1
2023-06-13,CECA,Decision Maker,Google Workspace,1
2023-06-13,Argentina,Practitioner,Google Cloud Platform,0
2023-06-13,Brazil,Practitioner,Google Cloud Platform,1
2023-06-13,Brazil,Executive,Google Cloud Platform,0
2023-06-13,Colombia,Practitioner,Google Cloud Platform,0
2023-06-13,Brazil,Practitioner,Google Cloud Platform,0
2023-06-13,Brazil,Practitioner,Google Cloud Platform,0
2023-06-13,Chile,Practitioner,Google Cloud Platform,0
2023-06-13,Brazil,Practitioner,Google Cloud Platform,0
2023-06-13,Brazil,Practitioner,Google Cloud Platform,1
2023-06-13,Brazil,Decision Maker,Google Cloud Platform,0
2023-06-13,Brazil,Unknown,Google Cloud Platform,0
2023-06-13,Colombia,Executive,Google Cloud Platform,0
2023-06-13,Chile,Decision Maker,Google Cloud Platform,1
2023-06-13,Brazil,Practitioner,Google Cloud Platform,1
2023-06-13,Brazil,Decision Maker,Google Workspace,1
2023-06-13,Argentina,Decision Maker,Google Cloud Platform,1
2023-06-13,Brazil,Executive,Google Cloud Platform,1
2023-06-13,Brazil,Practitioner,Google Cloud Platform,0
2023-06-13,Brazil,Practitioner,Google Cloud Platform,1
2023-06-13,Brazil,Practitioner,Google Cloud Platform,0
2023-06-13,Colombia,Decision Maker,Google Cloud Platform,0
2023-06-13,Colombia,Practitioner,Google Cloud Platform,1
2023-06-13,Brazil,Practitioner,Google Cloud Platform,1
2023-06-13,Brazil,Practitioner,Google Workspace,0
2023-06-13,Brazil,Practitioner,Google Cloud Platform,1
2023-06-13,Mexico,Practitioner,Google Workspace,1
2023-06-13,Mexico,Practitioner,Google Cloud Platform,0
2023-06-13,Brazil,Decision Maker,Google Cloud Platform,0
2023-06-13,Brazil,Decision Maker,Google Cloud Platform,0
2023-06-13,MCO,Practitioner,Google Cloud Platform,0
2023-06-13,PS,Practitioner,Google Cloud Platform,0
2023-06-13,MCO,Practitioner,Google Cloud Platform,0
2023-06-13,Chile,Executive,Google Cloud Platform,0
2023-06-13,Brazil,Practitioner,Google Workspace,0
2023-06-13,Mexico,Unknown,Others,1
2023-06-13,Chile,Practitioner,Google Cloud Platform,1
2023-06-13,Chile,Practitioner,Google Cloud Platform,0
2023-06-13,Brazil,Executive,Google Cloud Platform,0
2023-06-13,Brazil,Practitioner,Others,1
2023-06-13,MCO,Practitioner,Google Cloud Platform,1
2023-06-13,Brazil,Practitioner,Google Cloud Platform,1
2023-06-13,CECA,Executive,Google Cloud Platform,0
2023-06-13,Chile,Practitioner,Google Cloud Platform,0
2023-06-13,Brazil,Practitioner,Google Cloud Platform,0
2023-06-13,Chile,Practitioner,Google Cloud Platform,0
2023-06-13,Brazil,Practitioner,Google Cloud Platform,1
2023-06-13,Brazil,Decision Maker,Google Cloud Platform,1
2023-06-13,Argentina,Decision Maker,Google Workspace,1
2023-06-13,Brazil,Practitioner,Google Cloud Platform,0
2023-06-13,MCO,Executive,Google Cloud Platform,0
2023-06-13,Brazil,Practitioner,Google Cloud Platform,1
2023-06-13,MCO,Practitioner,Google Cloud Platform,0
2023-06-13,Colombia,Decision Maker,Google Cloud Platform,1
2023-06-13,Brazil,Practitioner,Google Cloud Platform,1
2023-06-13,Rest of SOLA,Executive,Google Cloud Platform,0
2023-06-13,CECA,Decision Maker,Google Workspace,1
2023-06-13,PS,Decision Maker,Google Cloud Platform,0
2023-06-13,Brazil,Practitioner,Google Cloud Platform,0
2023-06-13,Chile,Decision Maker,Google Cloud Platform,0
2023-06-13,Brazil,Decision Maker,Google Cloud Platform,0
2023-06-13,Mexico,Practitioner,Google Cloud Platform,1
2023-06-13,MCO,Decision Maker,Google Cloud Platform,1
2023-06-13,Brazil,Practitioner,Google Cloud Platform,0
2023-06-13,PS,Practitioner,Google Workspace,1
2023-06-13,MCO,Practitioner,Google Cloud Platform and Google Workspace,0
2023-06-13,MCO,Unknown,Google Cloud Platform,0
2023-06-13,PS,Decision Maker,Google Cloud Platform,0
2023-06-13,Brazil,Practitioner,Google Cloud Platform,1
2023-06-13,Brazil,Executive,Google Cloud Platform,1
2023-06-13,MCO,Decision Maker,Google Cloud Platform,1
2023-06-13,PS,Decision Maker,Google Cloud Platform,1
2023-06-13,Brazil,Practitioner,Google Cloud Platform,0
2023-06-13,Brazil,Executive,Google Cloud Platform,1
2023-06-13,Colombia,Practitioner,Google Cloud Platform,0
2023-06-13,CECA,Practitioner,Google Cloud Platform,0
2023-06-13,CECA,Practitioner,Google Cloud Platform,0
2023-06-13,Peru,Decision Maker,Google Cloud Platform,0
2023-06-13,Argentina,Practitioner,Google Cloud Platform,1
2023-06-13,MCO,Practitioner,Google Cloud Platform,0
2023-06-13,Mexico,Decision Maker,Google Cloud Platform,1
2023-06-13,Brazil,Practitioner,Google Cloud Platform,0
2023-06-13,Brazil,Practitioner,Google Cloud Platform,0
2023-06-13,Brazil,Practitioner,Google Cloud Platform,0
2023-06-13,Argentina,Practitioner,Google Cloud Platform,0
2023-06-13,CECA,Practitioner,Google Cloud Platform,0
2023-06-13,Mexico,Practitioner,Google Cloud Platform,0
2023-06-13,Colombia,Practitioner,Google Cloud Platform,0
2023-06-13,Mexico,Practitioner,Google Cloud Platform,1
2023-06-13,Brazil,Practitioner,Google Workspace,1
2023-06-13,Brazil,Practitioner,Google Cloud Platform,0
2023-06-13,MCO,Practitioner,Google Cloud Platform,1
2023-06-13,Mexico,Decision Maker,Google Cloud Platform,0
2023-06-13,Mexico,Practitioner,Google Workspace,0
2023-06-13,Chile,Decision Maker,Google Cloud Platform,0
2023-06-13,Brazil,Practitioner,Google Cloud Platform,0
2023-06-13,Brazil,Practitioner,Google Cloud Platform,0
2023-06-13,Brazil,Practitioner,Google Cloud Platform,0
2023-06-13,Chile,Practitioner,Google Cloud Platform,1
2023-06-13,Brazil,Practitioner,Google Cloud Platform,0
2023-06-13,Mexico,Decision Maker,Google Cloud Platform,0
2023-06-13,Peru,Executive,Google Workspace,0
2023-06-13,Argentina,Practitioner,Google Cloud Platform,0
2023-06-13,Argentina,Executive,Google Cloud Platform,1
2023-06-13,CECA,Practitioner,Google Cloud Platform,1
2023-06-13,CECA,Decision Maker,Google Workspace,1
2023-06-13,Brazil,Decision Maker,Google Cloud Platform,1
